country,vat_type,category_id,rate_type,rate_value,comment
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"Fertilization; Ploughing; Harrowing; Preparing the seedbed with combine and moulding soil; Seed sowing or planting; Land rolling; Spraying, dusting - fight diseases and pests, herbicide; Harvesting or crop dislocation; Collecting and baling the vegetal material, by pressing in bales; Hoeing crops; Pots planting for potatoes and vegetables. For details see art. 291 para. (2) lett. e) of the Fiscal Code and points 1 - 7, 9, 10, 12, 15 of the Annex to the Order no. 4634/2022."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Mowing; Raking; Digging holes for planting trees and vines; Cleaning of unwanted vegetation and destruction of heaps on pastures and hayfields; Meadow overseeding; Planting horticultural grape vines, trees; Deforestation of vineyards and orchards; Installation of support, growing and palisade system for vineyards and orchards. See art. 291 para. (2) letter e) of the Fiscal Code and points 18, 19, 23, 27, 28, 35 - 37 of the Annex to the Order no. 4634/2022."
RO,REDUCED,SUSTAINABLE_ENERGY,REDUCED_RATE,11.0,"Supply of district heating in the cold season (the 5-month period between November 1 of the current year and March 31 of the following year), intended for: the population, public and private hospitals, public and private educational institutions, non-governmental organizations, religious institutions, accredited public and private social service providers. See Art. 291 para. (2), letters k) of the Fiscal Code."
RO,REDUCED,SUPPLY_WATER,REDUCED_RATE,11.0,The reduced VAT rate is applied for the supply of water for irrigation in agriculture and for water supply and sewerage services. See art. 291 para. (2) letters c) and d) of the Fiscal Code and point 37 para. (13) of the Methodological Norms.
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Installation of irrigation/fertigation system in vineyards and orchards, as well as in vegetable growing. For details see art. 291 para. (2) letter e) of the Fiscal Code and point 38 of the Annex to the Order no. 4634/2022."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,The reduced rate shall be applied for Clearing or cleaning irrigation and/or drainage channels. For details see art. 291 para. (2) letter e) of the Fiscal Code and point 34 of the Annex to the Order no. 4634/2022.
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Services to combat soil erosion such as coastal and port construction works, dams, locks and other hydromechanical structures (for the case of water erosion); Flood defense services. For details see art. 291 para. (2) letter e) of the Fiscal Code and point 42 of the Annex to the Order no. 4634/2022, respectively in Order no. 157/2011."
SE,REDUCED,FOODSTUFFS,REDUCED_RATE,6.0,"- Foodstuffs referred to in article 2 in regulation EC no 178/2002 are subject to reduced VAT rate, with the exception for tap water and certain alcoholic beverages, see chapter 9 section 3 in the Swedish VAT Act.
- Goods with CN code 2203 can be subject to reduced VAT rate provided that the alcohol content is maximum 3.5 volume percent. Goods with CN code 28-29, 3201-3206, 3301-3302, 3501-3505, 3507 can be subject to reduced VAT rate if they constitute food additives."
SE,REDUCED,LOAN_LIBRARIES,REDUCED_RATE,6.0,"The reduced rate comprises both supplies on physical means and electronic supplies of books, newspapers etc., please see chapter 9 section 9 and 13 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9)."
SE,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,6.0,"The reduced rate comprises certain cassette books, cassette magazines and reading aids, please see chapter 9 section 11 and 13 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9)."
SE,REDUCED,TRANSPORT_PASSENGERS,REDUCED_RATE,6.0,"Domestic transports of passengers are subject to the reduced rate, please see chapter 9 section 8 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9). International transports of passengers are exempted."
SE,REDUCED,WRITERS_SERVICES,REDUCED_RATE,6.0,"The reduced rate applies to royalties, please see chapter 9 section 16 paragraph 1 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9). A performing artist`s (actor, musician, dancer, artist) performance of a literary or artistic work is exempt."
SE,REDUCED,CULTURAL_EVENTS,REDUCED_RATE,6.0,"Admission to shows, theatres, circuses, concerts, operas, ballets and similar performances are subject to 6 % VAT. The reduced rate also applies to admission to zoos. However, arrangement of public exhibitions in museums and supplies of items to such exhibitions are exempt if the museum is run by the public sector or is supported by the public sector. Admission to amusement parks and cinemas are subject to the standard VAT rate. Please see chapter 9 section 14 in the Swedish VAT Act."
SE,REDUCED,SPORTING_EVENTS,REDUCED_RATE,6.0,Usually exempted if supplied by a public body or non-profit making organization. The reduced rate is regulated in chapter 9 section 18 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9).
SE,REDUCED,TAPESTRIES,REDUCED_RATE,12.0,"The reduced rate applies to imports and to supplies made by the artist or the artist’s estate, please see chapter 9 section 6 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9)."
SE,REDUCED,PICTURES,REDUCED_RATE,12.0,"The reduced rate applies to imports and to supplies made by the artist or the artist’s estate, please see chapter 9 section 6 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9)."
SE,REDUCED,IMPRESSIONS,REDUCED_RATE,12.0,"The reduced rate applies to imports and to supplies made by the artist or the artist’s estate, please see chapter 9 section 6 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9)."
SE,REDUCED,SCULPTURE_CASTS,REDUCED_RATE,12.0,"The reduced rate applies to imports and to supplies made by the artist or the artist’s estate, please see chapter 9 section 6 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9)."
SE,REDUCED,SCULPTURES,REDUCED_RATE,12.0,"The reduced rate applies to imports and to supplies made by the artist or the artist’s estate, please see chapter 9 section 6 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9)."
SE,REDUCED,POSTAGE,REDUCED_RATE,12.0,"The reduced rate applies to imports, please see chapter 9 section 6, point 2 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9)."
SE,REDUCED,ZOOLOGICAL,REDUCED_RATE,12.0,"The reduced rate applies to imports, please see chapter 9 section 6, point 2 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9)."
SE,REDUCED,100_YEARS_OLD,REDUCED_RATE,12.0,"The reduced rate applies to imports, please see chapter 9 section 6, point 2 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9)."
SE,REDUCED,ACCOMMODATION,REDUCED_RATE,12.0,Please see chapter 9 section 4 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9).
SE,REDUCED,RESTAURANT,REDUCED_RATE,12.0,Excluding alcoholic beverages. Please see chapter 9 section 5 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9).
SE,REDUCED,SHOES_REPAIR,REDUCED_RATE,12.0,Please see chapter 9 section 7 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9).
SE,REDUCED,CLOTHING_REPAIR,REDUCED_RATE,12.0,Please see chapter 9 section 7 in the Swedish VAT Act (https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/mervardesskattelag-2023200_sfs-2023-200#K9).
SI,REDUCED,LOAN_LIBRARIES,REDUCED_RATE,5.0,"Except: supply of material with more than 50 % of space to advertising and music, films, games, including games of chance and lotteries, interactive learning, broadcasting, and events in the fields of politics, culture, art, sports, science, and entertainment
Includes also: electronic provision of services via the Internet or an electronic network to access electronic books, periodicals, electronically updated content"
SI,REDUCED,RESCUE_EQUIPMENT,REDUCED_RATE,5.0,"Supply of typed fire engines, special protective and rescue equipment, and tools for the performance of firefighting tasks, usually intended for use in interventions, which are supplied to public fire services or volunteer firefighting units in firefighting societies. For more information, see articles 59.f to 59.i of the Rules on the Implementation of VATA-1."
SI,REDUCED,FOODSTUFFS,REDUCED_RATE,9.5,"Except: 0301 11 00 & 0301 19 00; 0106: only live rabbits, frogs, roe deer, partridges, pheasants, and other wild fowl; 1207 99 96: only pumpkin seed; 1208 90 00: only crumbled or ground poppy seed; 2501 00 10: only salt; 2501 00 91: only salt; 2530 90 70: only sepiolite; 2923 20 00: only lecithin; 2934 99 90: only acesulfame; 3824 99 96: only dietetic salt; 2106: ex. sugar syrups and prep. for making bev. (2106 90 30-59, 2106 90 98); 2202: ex. bev. cont. added sugar or sweeteners"
SI,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,9.5,"Animals for fattening include domestic animals, normally intended for reproduction and breeding within livestock activities and aquaculture activities, including rabbits and bees.
0511 91 90: only inedible fish eggs
Except: 0301 11 00, 0301 19 00, eggs for hatching ornamental birds"
SI,REDUCED,PLANT,REDUCED_RATE,9.5,1209: only ornamental plant seeds
SI,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,9.5,"Seeds and seedlings of agricultural and forestry plants placed on the market in accordance with the regulations governing the trade in seeds and seedlings.
Except: 1209 30 00, 1209 99 91"
SI,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,9.5,"Devices for urinary incontinence, urine bags, patient liners, knitted mesh underpants for the installation of incontinence inserts"
SI,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,9.5,"3002:only antiserums, fractions of blood and  immunological products for treatment; vaccines; toxins; microbiological cultures (except yeasts); viruses, antiviral drugs and bacteriophages; 3822: only diagnostic reagents; 3926 90 97: only sheath contraceptives; 3924 90 00 and 4014 90 00: only menstrual cups;  9018 90 84 
 only intrauterine contraceptive device 
Except: please see Article 49 of the Rules on the implementation of the Valued Added Tax Act"
SI,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,9.5,Breast prosthesis
SI,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,9.5,"Children's tricycle for children with motor impairments, wooden chair for children with motor impairment; therapeutic rollers, therapeutic balls, therapeutic exercise boards and therapeutic pillows for children with motor impairments; room lift and bathroom lift"
SI,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,9.5,"Trolley-driving gloves: stump covers, therapeutic compression stockings if they have a compression ratio of 18 mmHg or more"
SI,REDUCED,TAPESTRIES,REDUCED_RATE,9.5,
SI,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,9.5,Custom-made orthopaedic shoes and temporary shoes intended for use after major operations on the feet
SI,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,9.5,Aids for the blind and partially sighted: spectacles for the correction of vision; spectacle lenses; binoculars for the visually impaired; magnifying glasses for the visually impaired; lenses and Fresnel prisms and accessories for prisms; contact lenses; sticks for the blind
